sp_id	stcotrbg	hh_race	hh_income	latitude	longitude
11061196	420659512003	1	27400	40.9453582	-78.9690293
11061197	420659512003	1	9300	40.9453296	-78.9714894
11061198	420659512003	1	12400	40.9453578	-78.9711544
11061199	420659512003	1	67900	40.9450255	-78.9714682
11061200	420659512003	1	11500	40.9454132	-78.9717820
11061201	420659512003	1	38900	40.9449730	-78.9695218
11061202	420659512003	1	73300	40.9446475	-78.9715400
11061203	420659512003	1	13800	40.9455269	-78.9715001
11061204	420659512003	1	0	40.9455280	-78.9716284
11061205	420659512003	1	24800	40.9448773	-78.9717350
11061206	420659512003	1	12000	40.9445021	-78.9713880
11061207	420659512003	1	50000	40.9447652	-78.9715270
11061208	420659512003	1	79700	40.9515602	-78.9580098
11061209	420659512003	1	27500	40.9471179	-78.9577046
11061210	420659512003	1	11520	40.9542520	-78.9531057
11061211	420659512003	1	17500	40.9452157	-78.9688306
11061212	420659512003	1	31200	40.9450153	-78.9691433
11061213	420659512003	1	8600	40.9543435	-78.9534791
11061214	420659512003	1	10200	40.9540407	-78.9539205
11061215	420659512003	1	9900	40.9537709	-78.9531981
11061216	420659512003	1	29600	40.9469016	-78.9575256
11061217	420659512003	1	63000	40.9541135	-78.9529509
11061218	420659512003	1	10000	40.9535091	-78.9530278
11061219	420659512003	1	56900	40.9538445	-78.9539645
11061220	420659512003	1	31300	40.9474014	-78.9573998
11061221	420659512003	1	27000	40.9539055	-78.9530363
11061222	420659512003	1	30500	40.9471861	-78.9577042
11061223	420659512003	1	15000	40.9521064	-78.9573414
11061224	420659512003	1	52800	40.9514617	-78.9578763
11061225	420659512003	1	16000	40.9472366	-78.9576465
11061226	420659512003	1	14500	40.9471787	-78.9576212
11061227	420659512003	1	61900	40.9473757	-78.9579584
11061228	420659512003	1	8400	40.9469554	-78.9581510
11061229	420659512003	1	30000	40.9470773	-78.9570622
11061230	420659512003	1	16800	40.9517668	-78.9577917
11061231	420659512003	1	11300	40.9518498	-78.9579004
11061232	420659512003	1	26600	40.9515796	-78.9577172
11061233	420659512003	1	39500	40.9515604	-78.9581268
11061234	420659512003	1	8400	40.9514148	-78.9575393
11061235	420659512003	1	12000	40.9520501	-78.9577282
11061236	420659513001	1	60500	40.9433864	-78.9621368
11061237	420659513001	1	50000	40.9392178	-78.9703641
11061238	420659513001	1	40200	40.9400608	-78.9605902
11061239	420659513001	1	27400	40.9350849	-78.9688665
11061240	420659513001	1	25300	40.9335036	-78.9715586
11061241	420659513001	1	50800	40.9341624	-78.9606220
11061242	420659513001	1	65800	40.9345991	-78.9656534
11061243	420659513001	1	85300	40.9347666	-78.9683603
11061244	420659513001	1	68400	40.9345498	-78.9662536
11061245	420659513001	1	37400	40.9338249	-78.9624509
11061246	420659513001	1	56400	40.9343651	-78.9645396
11061247	420659513001	1	36000	40.9345324	-78.9624932
11061248	420659513001	1	39600	40.9360177	-78.9648452
11061249	420659513001	1	57160	40.9371686	-78.9663876
11061250	420659513001	1	22200	40.9337023	-78.9599179
11061251	420659513001	1	80000	40.9335412	-78.9586311
11061252	420659513001	1	42500	40.9350136	-78.9702083
11061253	420659513001	1	42400	40.9344598	-78.9704498
11061254	420659513001	1	13800	40.9346069	-78.9694687
11061255	420659513001	1	41200	40.9336764	-78.9568160
11061256	420659513001	1	52300	40.9352719	-78.9609806
11061257	420659513001	1	49600	40.9369732	-78.9672524
11061258	420659513001	1	28000	40.9349726	-78.9617091
11061259	420659513001	1	84000	40.9346015	-78.9598035
11061260	420659513001	1	44000	40.9361446	-78.9707894
11061261	420659513001	1	32000	40.9361342	-78.9679368
11061262	420659513001	1	10800	40.9353035	-78.9649424
11061263	420659513001	1	104250	40.9352178	-78.9716332
11061264	420659513001	1	68000	40.9347190	-78.9624439
11061265	420659513001	1	62000	40.9342975	-78.9710350
11061266	420659513001	1	45900	40.9351411	-78.9640243
11061267	420659513001	1	12000	40.9359072	-78.9664793
11061268	420659513001	1	34000	40.9346292	-78.9578639
11061269	420659513001	1	37100	40.9431704	-78.9622859
11061270	420659513001	1	31400	40.9433569	-78.9625225
11061271	420659513001	1	67900	40.9428163	-78.9618854
11061272	420659513001	1	48000	40.9420516	-78.9593822
11061273	420659513001	1	30000	40.9435895	-78.9625594
11061274	420659513001	1	69100	40.9415086	-78.9583537
11061275	420659513001	1	22700	40.9420986	-78.9589645
11061276	420659513001	1	35300	40.9422437	-78.9591486
11061277	420659513001	1	25000	40.9420947	-78.9589681
11061278	420659513001	1	112400	40.9421654	-78.9591011
11061279	420659513001	1	62000	40.9419476	-78.9591471
11061280	420659513001	1	40300	40.9415592	-78.9584151
11061281	420659513001	1	23000	40.9420661	-78.9591217
11061282	420659513001	1	28200	40.9422281	-78.9590265
11061283	420659513001	1	72100	40.9418051	-78.9589537
11061284	420659513001	1	55500	40.9434179	-78.9616326
11061285	420659513001	1	30000	40.9434729	-78.9605580
11061286	420659513001	1	10900	40.9440759	-78.9617335
11061287	420659513001	1	50604	40.9438837	-78.9620989
11061288	420659513001	1	27700	40.9417155	-78.9582634
11061289	420659513001	1	33900	40.9420223	-78.9590297
11061290	420659513001	1	10000	40.9437765	-78.9623542
11061291	420659513001	1	50500	40.9441616	-78.9624455
11061292	420659513001	1	30200	40.9439927	-78.9618301
11061293	420659513001	1	33000	40.9444274	-78.9644939
11061294	420659513001	1	14700	40.9443742	-78.9638845
11061295	420659513001	1	72300	40.9437073	-78.9618883
11061296	420659513001	1	15530	40.9437792	-78.9618073
11061297	420659513001	1	60000	40.9442879	-78.9640264
11061298	420659513001	1	52000	40.9443737	-78.9640345
11061299	420659513001	1	28000	40.9443867	-78.9647738
11061300	420659513001	1	51400	40.9430886	-78.9624041
11061301	420659513001	1	90000	40.9434652	-78.9603734
11061302	420659513001	1	13000	40.9429601	-78.9604612
11061303	420659513001	1	123000	40.9434412	-78.9609857
11061304	420659513001	1	57800	40.9426881	-78.9605811
11061305	420659513001	1	29400	40.9428638	-78.9613580
11061306	420659513001	6	230000	40.9429784	-78.9607092
11061307	420659513001	1	29000	40.9435727	-78.9612206
11061308	420659513001	1	24600	40.9436730	-78.9620466
11061309	420659513001	1	31000	40.9433335	-78.9608078
11061310	420659513001	1	75000	40.9432788	-78.9604340
11061311	420659513001	1	30000	40.9430306	-78.9610965
11061312	420659513001	1	39700	40.9436239	-78.9619100
11061313	420659513001	1	36650	40.9430126	-78.9615119
11061314	420659513001	1	74000	40.9430457	-78.9625930
11061315	420659513001	1	28000	40.9431811	-78.9620677
11061316	420659513001	1	15400	40.9394076	-78.9607475
11061317	420659513001	1	35550	40.9431784	-78.9621530
11061318	420659513001	1	65100	40.9397106	-78.9606475
11061319	420659513001	1	58100	40.9393078	-78.9600974
11061320	420659513001	1	24700	40.9437947	-78.9595351
11061321	420659513001	1	57000	40.9405102	-78.9623430
11061322	420659513001	1	42000	40.9403305	-78.9610330
11061323	420659513001	1	75400	40.9444627	-78.9650875
11061324	420659513001	1	65800	40.9442867	-78.9654833
11061325	420659513001	1	19190	40.9401797	-78.9612557
11061326	420659513001	1	72500	40.9444587	-78.9659341
11061327	420659513001	1	40800	40.9405542	-78.9613226
11061328	420659513001	1	25000	40.9410174	-78.9624577
11061329	420659513001	1	34000	40.9400850	-78.9613064
11061330	420659513001	1	47000	40.9401344	-78.9615516
11061331	420659513001	1	41100	40.9403959	-78.9617631
11061332	420659513001	1	22800	40.9409036	-78.9628173
11061333	420659513001	1	31000	40.9408063	-78.9618787
11061334	420659513001	1	206800	40.9403052	-78.9622659
11061335	420659513001	1	23900	40.9434032	-78.9592460
11061336	420659513001	1	90000	40.9435809	-78.9601463
11061337	420659513001	1	19140	40.9407558	-78.9630786
11061338	420659513001	1	13700	40.9408462	-78.9628713
11061339	420659513001	1	30000	40.9439994	-78.9597835
11061340	420659513001	1	16600	40.9402886	-78.9630754
11061341	420659513001	6	398000	40.9437403	-78.9590617
11061342	420659513001	1	31800	40.9391432	-78.9603343
11061343	420659513001	1	89200	40.9390400	-78.9608256
11061344	420659513001	1	20300	40.9400878	-78.9609610
11061345	420659513001	1	26500	40.9427181	-78.9603645
11061346	420659513001	1	29600	40.9400284	-78.9601754
11061347	420659513001	1	75710	40.9390828	-78.9678877
11061348	420659513001	1	68510	40.9397536	-78.9650802
11061349	420659513001	1	25700	40.9399498	-78.9650820
11061350	420659513001	1	53200	40.9403210	-78.9599105
11061351	420659513001	1	26500	40.9400368	-78.9601033
11061352	420659513001	1	62350	40.9430287	-78.9599647
11061353	420659513001	1	44500	40.9404842	-78.9651175
11061354	420659513001	1	25100	40.9398677	-78.9657971
11061355	420659513001	1	90600	40.9423863	-78.9572885
11061356	420659513001	1	49770	40.9421689	-78.9571563
11061357	420659513001	1	124600	40.9425336	-78.9569589
11061358	420659513001	1	39000	40.9430448	-78.9576559
11061359	420659513001	1	40700	40.9430358	-78.9571204
11061360	420659513001	1	31800	40.9400106	-78.9620748
11061361	420659513001	1	40800	40.9396850	-78.9655682
11061362	420659513001	1	52000	40.9397970	-78.9611679
11061363	420659513001	1	44000	40.9399969	-78.9621221
11061364	420659513001	1	40000	40.9392024	-78.9620685
11061365	420659513001	1	65000	40.9396377	-78.9622567
11061366	420659513001	1	34200	40.9424619	-78.9559969
11061367	420659513001	1	15000	40.9441466	-78.9609762
11061368	420659513001	1	62350	40.9382463	-78.9607777
11061369	420659513001	1	42000	40.9385016	-78.9610151
11061370	420659513001	1	18100	40.9437909	-78.9606276
11061371	420659513001	1	22410	40.9431315	-78.9583462
11061372	420659513001	1	44000	40.9388119	-78.9607027
11061373	420659513001	1	40200	40.9427029	-78.9585826
11061374	420659513001	1	35800	40.9430661	-78.9589092
11061375	420659513001	1	41820	40.9383068	-78.9611016
11061376	420659513001	1	46600	40.9387347	-78.9604929
11061377	420659513001	1	38900	40.9408647	-78.9592403
11061378	420659513001	1	48400	40.9405569	-78.9667428
11061379	420659513001	1	25240	40.9401279	-78.9671224
11061380	420659513001	1	14400	40.9430531	-78.9586587
11061381	420659513001	1	34200	40.9428820	-78.9587501
11061382	420659513001	1	40000	40.9398707	-78.9666688
11061383	420659513001	1	32400	40.9402410	-78.9660892
11061384	420659513001	1	14850	40.9402140	-78.9663250
11061385	420659513001	1	38000	40.9410214	-78.9585735
11061386	420659513001	1	36000	40.9438301	-78.9577500
11061387	420659513001	1	23400	40.9433490	-78.9585955
11061388	420659513001	1	33000	40.9431888	-78.9579843
11061389	420659513001	1	40000	40.9407901	-78.9588509
11061390	420659513001	1	88400	40.9439534	-78.9587253
11061391	420659513001	1	44900	40.9410777	-78.9589258
11061392	420659513001	1	35000	40.9426472	-78.9559861
11061393	420659513001	1	19000	40.9430585	-78.9649203
11061394	420659513001	1	25700	40.9413344	-78.9609927
11061395	420659513001	1	17100	40.9419033	-78.9625732
11061396	420659513001	1	28000	40.9421642	-78.9627896
11061397	420659513001	1	39170	40.9440238	-78.9612992
11061398	420659513001	1	29800	40.9440592	-78.9608883
11061399	420659513001	1	30300	40.9421259	-78.9623694
11061400	420659513001	1	62000	40.9427912	-78.9622185
11061401	420659513001	1	26150	40.9427290	-78.9616686
11061402	420659513001	1	10100	40.9422416	-78.9614750
11061403	420659513001	1	15400	40.9419053	-78.9623557
11061404	420659513001	1	99000	40.9412786	-78.9623940
11061405	420659513001	1	28900	40.9416036	-78.9626908
11061406	420659513001	1	79400	40.9422334	-78.9607829
11061407	420659513001	1	30000	40.9421161	-78.9616717
11061408	420659513001	1	48500	40.9427205	-78.9614317
11061409	420659513001	1	64700	40.9428719	-78.9642035
11061410	420659513001	1	26000	40.9433708	-78.9642060
11061411	420659513001	1	27000	40.9410669	-78.9615790
11061412	420659513001	1	28000	40.9417502	-78.9618091
11061413	420659513001	1	40000	40.9412367	-78.9608525
11061414	420659513001	1	25500	40.9436437	-78.9640189
11061415	420659513001	1	32140	40.9439556	-78.9642779
11061416	420659513001	1	30000	40.9437480	-78.9649603
11061417	420659513001	1	107000	40.9433248	-78.9631323
11061418	420659513001	1	79050	40.9433829	-78.9653358
11061419	420659513001	1	97000	40.9437217	-78.9656424
11061420	420659513001	1	26600	40.9441075	-78.9655368
11061421	420659513001	1	22800	40.9433074	-78.9632526
11061422	420659513001	1	36440	40.9430465	-78.9635204
11061423	420659513001	1	108000	40.9432593	-78.9638236
11061424	420659513001	1	18000	40.9428848	-78.9558218
11061425	420659513001	1	18000	40.9401720	-78.9587177
11061426	420659513001	1	58800	40.9407413	-78.9650696
11061427	420659513001	1	32000	40.9414430	-78.9649315
11061428	420659513001	1	15000	40.9429051	-78.9650573
11061429	420659513001	1	37904	40.9428856	-78.9640841
11061430	420659513001	1	105830	40.9415397	-78.9647132
11061431	420659513001	1	69900	40.9418152	-78.9650929
11061432	420659513001	1	30000	40.9414969	-78.9647936
11061433	420659513001	1	21700	40.9399069	-78.9594092
11061434	420659513001	1	50700	40.9411806	-78.9647780
11061435	420659513001	1	22030	40.9411313	-78.9655833
11061436	420659513001	1	44500	40.9413688	-78.9651702
11061437	420659513001	1	15100	40.9430972	-78.9567805
11061438	420659513001	1	34300	40.9436381	-78.9577757
11061439	420659513001	1	58000	40.9437245	-78.9575037
11061440	420659513001	6	230000	40.9432121	-78.9658533
11061441	420659513001	1	77400	40.9423889	-78.9595283
11061442	420659513001	1	17100	40.9413168	-78.9596251
11061443	420659513001	1	107020	40.9404676	-78.9587627
11061444	420659513001	1	57000	40.9411390	-78.9604023
11061445	420659513001	1	12100	40.9419754	-78.9596366
11061446	420659513001	1	63000	40.9412589	-78.9597831
11061447	420659513001	1	49500	40.9420833	-78.9595761
11061448	420659513001	1	89000	40.9424390	-78.9654483
11061449	420659513001	1	44500	40.9389197	-78.9613817
11061450	420659513001	1	54500	40.9385403	-78.9626232
11061451	420659513001	1	33500	40.9389280	-78.9615617
11061452	420659513001	1	39170	40.9381860	-78.9595166
11061453	420659513001	1	64000	40.9388232	-78.9593930
11061454	420659513001	1	51000	40.9387478	-78.9597763
11061455	420659513001	1	36000	40.9377563	-78.9632892
11061456	420659513001	1	29600	40.9389549	-78.9655115
11061457	420659513001	1	26000	40.9366380	-78.9588797
11061458	420659513001	1	13000	40.9392242	-78.9634089
11061459	420659513001	1	57000	40.9334777	-78.9557441
11061460	420659513001	1	29100	40.9328434	-78.9563033
11061461	420659513001	1	14300	40.9376459	-78.9618134
11061462	420659513001	1	69690	40.9409628	-78.9674839
11061463	420659513001	1	25600	40.9432241	-78.9591396
11061464	420659513001	1	38900	40.9394304	-78.9596814
11061465	420659513001	1	70900	40.9396101	-78.9700989
11061466	420659513001	1	30700	40.9391810	-78.9589370
11061467	420659513001	1	16000	40.9423155	-78.9636515
11061468	420659513001	1	45900	40.9421346	-78.9576974
11061469	420659513001	6	230000	40.9375402	-78.9621473
11061470	420659513001	1	26400	40.9419950	-78.9577813
11061471	420659513001	1	44130	40.9425747	-78.9637368
11061472	420659513001	1	33000	40.9419480	-78.9632047
11061473	420659513001	1	58800	40.9420201	-78.9640208
11061474	420659513001	1	18000	40.9368167	-78.9587892
11061475	420659513001	1	30000	40.9403501	-78.9563026
11061476	420659513001	1	28000	40.9389083	-78.9576395
11061477	420659513001	1	19100	40.9367900	-78.9597927
11061478	420659513001	1	28300	40.9381660	-78.9612524
11061479	420659513001	1	17000	40.9377858	-78.9612491
11061480	420659513001	1	24500	40.9388391	-78.9587787
11061481	420659513001	1	13800	40.9367379	-78.9601123
11061482	420659513001	1	21000	40.9389496	-78.9586017
11061483	420659513001	1	74200	40.9355914	-78.9604338
11061484	420659513001	1	52300	40.9368016	-78.9609417
11061485	420659513001	1	39000	40.9394320	-78.9574924
11061486	420659513001	1	100240	40.9366648	-78.9616526
11061487	420659513001	6	21000	40.9354693	-78.9606381
11061488	420659513001	1	29800	40.9369226	-78.9572804
11061489	420659513001	1	50100	40.9372365	-78.9572241
11061490	420659513001	1	63000	40.9361620	-78.9572274
11061491	420659513001	1	74200	40.9400111	-78.9583037
11061492	420659513001	1	43300	40.9411600	-78.9575493
11061493	420659513001	1	26040	40.9403262	-78.9562512
11061494	420659513001	1	25700	40.9407228	-78.9583405
11061495	420659513001	1	42400	40.9400871	-78.9581599
11061496	420659513001	1	53000	40.9412345	-78.9560156
11061497	420659513001	1	47630	40.9413546	-78.9566014
11061498	420659513001	1	25000	40.9362499	-78.9577434
11061499	420659513001	1	15000	40.9356291	-78.9613697
11061500	420659513001	1	36100	40.9396773	-78.9564169
11061501	420659513001	1	42100	40.9395392	-78.9570665
11061502	420659513001	6	22300	40.9362565	-78.9559598
11061503	420659513001	1	60500	40.9358293	-78.9613117
11061504	420659513001	1	32200	40.9361063	-78.9567064
11061505	420659513001	1	21000	40.9374274	-78.9714991
11061506	420659513001	1	18100	40.9355574	-78.9582343
11061507	420659513001	1	44100	40.9377829	-78.9601307
11061508	420659513001	1	91000	40.9358561	-78.9590150
11061509	420659513001	1	15500	40.9379371	-78.9599775
11061510	420659513001	1	32140	40.9371600	-78.9592220
11061511	420659513001	1	17500	40.9369748	-78.9587934
11061512	420659513001	1	16800	40.9360144	-78.9588246
11061513	420659513001	1	45000	40.9382810	-78.9579745
11061514	420659513001	1	31300	40.9381283	-78.9573025
11061515	420659513001	1	37650	40.9380636	-78.9576808
11061516	420659513001	1	23800	40.9439594	-78.9626073
11061517	420659513001	1	155500	40.9383057	-78.9584268
11061518	420659513001	1	42000	40.9440108	-78.9628250
11061519	420659513001	1	68100	40.9370695	-78.9728007
11061520	420659513001	1	41000	40.9372286	-78.9624621
11061521	420659513001	1	43700	40.9410758	-78.9659238
11061522	420659513001	1	31300	40.9407779	-78.9667956
11061523	420659513001	1	82300	40.9372802	-78.9619975
11061524	420659513001	1	55300	40.9363094	-78.9729581
11061525	420659513001	1	62000	40.9375410	-78.9735803
11061526	420659513001	1	82700	40.9376391	-78.9739950
11061527	420659513001	1	14700	40.9432381	-78.9563934
11061528	420659513001	1	74600	40.9395058	-78.9721809
11061529	420659513001	1	46430	40.9391767	-78.9731001
