sp_id	sp_hh_id	age	sex	race	relate	school_id	work_id
409971770	11056811	64	M	1	1	X	X
409971773	11059739	63	F	1	0	X	X
409989501	11051040	86	F	1	0	X	X
410034834	11060771	70	F	1	0	X	X
410048122	11048006	14	M	1	2	450132231	X
410048123	11048006	38	M	1	0	X	514267659
410048124	11049286	14	M	1	2	450110845	X
410048126	11057599	14	M	1	2	450150577	X
410048127	11057599	38	M	1	0	X	514269645
410048129	11058071	38	M	1	0	X	514271133
410048131	11062091	38	M	1	0	X	514272770
410048132	11062119	14	M	1	2	450150577	X
410067631	11054417	45	F	1	0	X	514270600
410067632	11054417	48	M	1	1	X	514270454
410067634	11054417	16	M	1	2	450132231	X
410067635	11057608	45	F	1	0	X	514268680
410067636	11057608	48	M	1	1	X	514271314
410254211	11045180	24	F	1	3	X	514270658
410254212	11045180	32	M	3	0	X	514269644
410254215	11062009	24	F	1	3	X	514269361
410254216	11062009	32	M	3	0	X	514268808
410254217	11062149	24	F	1	3	X	514268808
410263769	11045379	31	M	1	0	X	514270346
410269051	11059220	36	F	1	0	X	514269445
410366297	11047407	89	F	1	0	X	X
410366298	11061873	89	F	1	0	X	X
410496667	11056542	10	M	1	2	450150577	X
410496668	11061086	46	M	1	1	X	514268786
410496670	11061086	10	M	1	2	450150577	X
410506993	11061801	4	F	1	2	450151186	X
410642960	11056746	75	F	1	0	X	X
410670535	11045321	6	M	1	2	450145390	X
410670538	11048080	37	M	1	1	X	514270517
410670540	11048080	35	F	1	0	X	514268338
410670541	11048080	7	M	1	2	450111632	X
410670542	11049760	37	M	1	1	X	514268411
410670544	11049760	35	F	1	0	X	514268018
410670546	11051512	37	M	1	1	X	514267988
410670547	11051512	6	M	1	2	450145390	X
410670548	11051512	35	F	1	0	X	514266715
410670551	11053329	6	M	1	2	450111632	X
410670552	11053329	35	F	1	0	X	514270005
410670553	11053329	7	M	1	2	450111632	X
410670558	11054379	37	M	1	1	X	514270113
410670559	11054379	6	M	1	2	450110701	X
410670561	11054379	7	M	1	2	450111632	X
410670563	11054526	6	M	1	2	450145390	X
410670564	11054526	35	F	1	0	X	514269526
410670565	11054526	7	M	1	2	450149079	X
410670566	11055431	37	M	1	1	X	514268161
410670569	11055431	7	M	1	2	450139177	X
410670572	11058120	35	F	1	0	X	514270454
410670573	11058120	7	M	1	2	450149079	X
410977758	11050534	84	M	1	0	X	X
410977760	11052265	84	M	1	0	X	X
410977761	11052265	79	F	1	1	X	X
410977762	11053724	84	M	1	0	X	X
410977763	11053724	79	F	1	1	X	X
411055004	11057835	32	M	1	1	X	514269236
411055005	11059048	32	F	1	0	X	514269305
411055006	11059048	28	M	1	7	X	X
411273319	11043968	80	F	1	1	X	X
411273321	11045032	80	F	1	1	X	X
411273323	11046844	80	F	1	1	X	X
411273324	11046844	81	M	1	0	X	X
411273326	11047401	81	M	1	0	X	X
411273328	11049131	81	M	1	0	X	X
411333875	11052988	58	M	1	0	X	514269526
411333880	11053272	17	F	1	2	450132231	X
411333882	11053272	47	F	1	1	X	514270818
411333883	11054550	58	M	1	0	X	514213297
411333887	11058540	58	M	1	0	X	514268522
411333888	11058540	17	F	1	2	450150577	X
411344451	11052163	58	F	1	1	X	X
411344452	11055503	57	M	1	0	X	514266314
411470330	11056515	49	F	1	0	X	514270527
411746007	11045369	46	F	1	1	X	X
411746008	11045369	55	M	1	0	X	514269697
411746009	11057880	46	F	1	1	X	X
411746010	11057880	55	M	1	0	X	514268450
411774632	11043949	0	F	1	2	X	X
411774633	11043949	2	F	1	2	X	X
411774635	11044665	22	F	1	0	X	X
411774639	11047972	22	F	1	0	X	X
411774640	11047972	0	F	1	2	X	X
411774645	11051964	2	F	1	2	X	X
411774648	11052750	0	F	1	2	X	X
411774649	11052750	2	F	1	2	X	X
411774650	11052750	23	M	1	1	X	514271322
411774651	11052931	22	F	1	0	X	X
411774652	11052931	0	F	1	2	X	X
411774654	11052931	23	M	1	1	X	514269774
411774655	11055963	22	F	1	0	X	X
411774656	11055963	0	F	1	2	X	X
411774657	11055963	2	F	1	2	X	X
411774664	11057112	0	F	1	2	X	X
411774667	11058798	22	F	1	0	X	X
411774668	11058798	0	F	1	2	X	X
411774670	11058798	23	M	1	1	X	514269416
411774671	11061777	22	F	1	0	X	X
411774672	11061777	0	F	1	2	X	X
411774674	11061777	23	M	1	1	X	514268692
411774677	11061804	2	F	1	2	X	X
411782401	11049819	84	F	1	0	X	X
411818742	11051347	45	F	1	0	X	514265887
411879792	11055157	39	F	1	10	X	514268680
411879794	11060062	28	M	1	0	X	514268762
411925861	11044131	19	M	1	2	X	X
411925864	11057160	36	F	1	1	X	514270150
411925867	11057160	17	M	1	2	450132231	X
411925868	11057160	14	M	1	2	450111632	X
412003899	11043955	54	F	3	10	X	X
412003900	11043955	53	M	1	0	X	514270951
412003903	11049417	54	F	3	10	X	X
412003906	11049993	53	M	1	0	X	514268401
412003907	11058033	54	F	3	10	X	X
412093180	11049712	81	M	1	0	X	X
412093181	11052995	81	M	1	0	X	X
412093182	11056308	81	M	1	0	X	X
412093183	11061835	81	M	1	0	X	X
412282465	11044858	25	F	1	0	X	514271561
412282467	11044858	30	M	1	1	X	514269445
412282470	11046227	25	F	1	0	X	514268227
412282471	11046227	6	F	1	2	450110701	X
412282472	11046227	30	M	1	1	X	513914423
412282475	11049624	25	F	1	0	X	514268033
412282476	11049624	6	F	1	2	450129160	X
412282478	11049624	0	F	1	2	X	X
412355276	11052100	75	F	1	1	X	X
412355277	11052100	46	M	1	2	X	514265768
412355279	11052760	75	F	1	1	X	X
412355281	11052760	73	M	1	0	X	X
412456572	11046704	35	F	1	0	X	514268964
412456573	11046704	15	F	1	2	450132231	X
412456575	11050638	15	F	1	2	450110845	X
412456577	11053293	15	F	1	2	450132231	X
412456579	11054770	15	F	1	2	450132231	X
412456581	11055950	15	F	1	2	450150577	X
412456583	11056048	15	F	1	2	450150577	X
412467247	11044643	94	F	1	0	X	X
412467248	11045083	94	F	1	0	X	X
412467249	11046391	94	F	1	0	X	X
412467250	11046424	94	F	1	0	X	X
412467251	11050002	94	F	1	0	X	X
412467252	11050052	94	F	1	0	X	X
412467256	11053759	94	F	1	0	X	X
412467259	11056969	94	F	1	0	X	X
412467260	11058380	94	F	1	0	X	X
412467262	11061342	94	F	1	0	X	X
412467264	11062032	94	F	1	0	X	X
412547769	11056074	7	F	1	2	450139177	X
412547770	11056074	36	F	1	0	X	509197931
412547775	11056405	36	M	1	1	X	514265805
412547779	11058299	36	M	1	1	X	514269275
412547780	11058299	5	F	1	2	450108468	X
412573868	11047116	36	F	1	0	X	514268386
412573869	11047512	36	F	1	0	X	514270908
412573870	11047820	36	F	1	0	X	514270454
412573872	11048851	36	F	1	0	X	514271168
412573873	11050729	36	F	1	0	X	514267678
412573874	11050862	36	F	1	0	X	514213297
412573875	11051547	36	F	1	0	X	514268092
412573876	11052067	36	F	1	0	X	514267639
412573880	11054743	36	F	1	0	X	514269777
412573881	11054864	36	F	1	0	X	514270145
412573882	11056912	36	F	1	0	X	514270071
412573885	11057470	36	F	1	0	X	514270986
412573887	11060681	36	F	1	0	X	514268779
412573888	11061631	36	F	1	0	X	514270454
412573889	11061632	36	F	1	0	X	514269174
412591426	11046431	32	M	1	0	X	514272663
412627666	11053485	53	M	1	1	X	514267974
412627667	11053485	18	M	1	2	X	X
412627668	11053485	16	M	1	2	450132231	X
412627669	11053485	47	F	1	0	X	514268925
412627670	11056366	53	M	1	1	X	513951567
412627671	11056366	18	M	1	2	X	X
412627673	11056366	47	F	1	0	X	514267898
412703393	11047325	61	F	1	0	X	X
412703394	11047325	39	M	1	2	X	X
412703395	11053643	61	F	1	0	X	X
412703397	11056623	61	F	1	0	X	X
412703398	11056623	39	M	1	2	X	X
412828724	11053164	50	M	1	0	X	514269445
412828725	11058304	50	M	1	0	X	514268807
412828728	11062013	50	M	1	0	X	514269809
412857847	11044010	57	M	1	0	X	514270202
412857850	11061138	57	M	1	0	X	514268861
412912997	11044566	48	M	1	0	X	X
412912999	11044807	48	M	1	0	X	X
412913001	11051146	48	M	1	0	X	X
413045214	11049615	57	F	1	0	X	514268161
413045217	11052404	58	M	1	1	X	514269671
413045219	11056183	58	M	1	1	X	514296388
413045220	11056183	57	F	1	0	X	509198432
413045221	11061956	58	M	1	1	X	514273116
413154736	11051756	61	M	1	1	X	X
413384776	11044407	67	F	1	0	X	X
413384780	11055397	67	F	1	0	X	X
413384781	11055806	67	F	1	0	X	X
413384783	11056610	67	F	1	0	X	X
413384784	11059853	67	F	1	0	X	X
413384785	11060809	67	F	1	0	X	X
413384786	11061213	67	F	1	0	X	X
413450875	11051576	64	M	1	0	X	X
413450878	11056108	64	M	1	0	X	X
413450879	11057970	64	M	1	0	X	X
413450881	11060219	64	M	1	0	X	X
413450883	11061934	64	M	1	0	X	X
413470073	11051618	61	F	1	0	X	X
413600846	11051328	57	M	1	0	X	514268137
413600847	11051328	54	F	1	1	X	514268126
413646159	11053711	59	F	1	0	X	X
413646160	11053711	66	M	1	1	X	514270112
413646167	11059426	59	F	1	0	X	X
413726339	11053631	81	F	1	0	X	X
413726340	11053631	82	M	1	1	X	X
413760247	11047774	94	F	1	0	X	X
413760248	11049742	94	F	1	0	X	X
413760249	11049915	94	F	1	0	X	X
413815971	11049361	54	F	1	10	X	514267984
413815973	11059047	54	F	1	10	X	514268807
413815974	11059047	69	M	1	0	X	X
413834320	11053049	63	F	1	0	X	X
413834321	11053049	65	M	1	1	X	X
413834322	11053419	63	F	1	0	X	X
413834323	11053419	65	M	1	1	X	X
413952158	11048187	33	M	1	0	X	514270872
413952160	11052195	33	M	1	0	X	514268242
413990682	11043903	42	M	1	0	X	X
413990683	11047051	42	M	1	0	X	X
413990685	11048798	42	M	1	0	X	X
413990686	11050051	42	M	1	0	X	X
413990688	11054992	42	M	1	0	X	X
414041083	11046475	42	F	1	1	X	514270862
414041084	11046475	44	M	1	0	X	514269842
414041086	11048888	10	M	1	2	450129160	X
414041089	11048947	12	F	1	2	450129160	X
414041091	11048947	42	F	1	1	X	514269450
414041093	11049230	12	F	1	2	450110845	X
414041097	11049530	12	F	1	2	450110845	X
414041101	11053241	12	F	1	2	450150578	X
414041105	11053781	12	F	1	2	450110701	X
414041106	11053781	10	M	1	2	450110701	X
414041107	11053781	42	F	1	1	X	514270454
414041108	11053781	44	M	1	0	X	514270951
414041109	11055610	12	F	1	2	450110845	X
414041112	11055610	44	M	1	0	X	514268972
414041113	11058322	12	F	1	2	450150578	X
414041115	11058322	42	F	1	1	X	514269445
414041117	11058833	12	F	1	2	450150578	X
414041118	11058833	10	M	1	2	450150578	X
414041121	11059078	12	F	1	2	450150578	X
414041122	11059078	10	M	1	2	450150578	X
414041123	11059078	42	F	1	1	X	514268522
414041124	11059078	44	M	1	0	X	514268522
414041126	11059189	10	M	1	2	450150578	X
414041127	11059189	42	F	1	1	X	514268522
414041128	11059189	44	M	1	0	X	514269812
414041131	11060135	42	F	1	1	X	514269150
414041132	11060135	44	M	1	0	X	514269445
414051619	11043992	34	F	1	1	X	514270218
414051621	11045502	37	M	1	0	X	514270241
414576215	11061166	50	M	1	0	X	514268769
414595060	11062103	78	F	1	0	X	X
414598131	11058475	0	F	1	2	X	X
414598133	11058475	31	M	1	0	X	514269445
414598134	11058806	41	F	1	10	X	514268522
414669391	11047237	85	M	1	1	X	X
414669393	11047323	85	M	1	1	X	X
414669395	11049425	85	M	1	1	X	X
414669396	11049425	82	F	1	0	X	X
414669398	11053758	82	F	1	0	X	X
414669399	11056128	85	M	1	1	X	X
414669400	11056128	82	F	1	0	X	X
414669403	11061356	85	M	1	1	X	X
414671907	11045906	60	F	1	1	X	514268289
414671911	11047463	60	F	1	1	X	514270908
414671913	11048649	60	F	1	1	X	514268386
414671918	11050989	59	M	1	0	X	514268255
414671919	11053179	60	F	1	1	X	514270504
414671920	11053179	59	M	1	0	X	514270670
414671922	11053764	59	M	1	0	X	514270629
414674607	11047715	31	M	1	0	X	X
414674609	11052369	31	M	1	0	X	X
414697683	11054463	51	F	1	1	X	514270862
414697684	11054463	58	M	1	0	X	514270598
414697687	11062120	58	M	1	0	X	514268744
414707988	11051484	40	M	1	0	X	514268386
414707995	11055469	40	F	1	1	X	X
414707999	11056815	5	M	1	2	X	X
414708000	11056815	40	M	1	0	X	514268835
414708001	11056815	40	F	1	1	X	X
414708003	11056815	13	M	1	2	450111632	X
414708004	11056815	7	M	1	2	450111632	X
414717000	11046916	67	F	1	1	X	X
414717001	11046916	71	M	1	0	X	X
414717003	11048878	71	M	1	0	X	X
414717004	11054514	67	F	1	1	X	X
414738374	11051783	60	M	3	0	X	X
414738376	11060696	60	M	3	0	X	X
414738377	11061760	60	M	3	0	X	X
414768108	11045979	46	F	1	1	X	514272495
414768110	11058251	23	M	1	2	X	514268563
414768111	11058251	46	F	1	1	X	514268688
414769964	11061044	15	M	1	2	450150577	X
414769965	11061044	55	M	1	0	X	514268479
414769966	11061044	53	F	1	1	X	X
414769967	11061044	18	F	1	2	450150577	X
414769969	11061837	55	M	1	0	X	514270454
414781841	11051255	26	M	1	1	X	514267084
414781847	11058876	26	M	1	1	X	513931800
414781848	11058876	1	M	1	2	X	X
414781854	11062377	1	M	1	2	X	X
414807842	11044216	29	F	1	0	X	514269697
414807843	11045417	29	F	1	0	X	514269687
414895980	11047656	62	M	1	0	X	X
414895982	11049803	62	M	1	0	X	X
414895984	11055390	62	M	1	0	X	X
414895985	11055390	61	F	1	1	X	X
415070508	11049767	64	M	1	0	X	X
415102442	11054411	75	M	1	1	X	X
415102443	11055261	63	F	1	0	X	X
415102444	11055261	75	M	1	1	X	X
415112879	11046088	46	M	1	1	X	514270053
415112880	11046088	41	F	1	0	X	514267757
415112885	11059299	46	M	1	1	X	514267939
415112886	11059299	41	F	1	0	X	514269174
415112887	11059299	7	F	1	2	450150578	X
415124405	11046359	56	M	1	1	X	514270908
415124406	11046359	35	M	1	2	X	514273116
415124409	11046466	35	M	1	2	X	514268361
415124410	11046536	57	F	1	0	X	514269692
415124411	11046536	56	M	1	1	X	514268093
415124417	11046952	56	M	1	1	X	514270454
415124418	11046952	35	M	1	2	X	514267998
415124419	11048774	57	F	1	0	X	514268319
415124420	11048774	56	M	1	1	X	514267765
415124421	11048774	35	M	1	2	X	514270670
415124422	11051132	57	F	1	0	X	514268354
415124424	11051132	35	M	1	2	X	514268232
415124427	11055928	35	M	1	2	X	514269445
415124428	11055961	57	F	1	0	X	517081404
415124431	11057358	57	F	1	0	X	514269445
415152265	11045252	43	F	1	1	X	514269697
415152266	11054161	13	M	1	2	450110702	X
415152269	11054161	43	F	1	1	X	514269571
415152271	11057799	15	F	1	2	450150577	X
415152273	11057799	43	F	1	1	X	514270356
415152274	11061688	13	M	1	2	450150577	X
415152275	11061688	15	F	1	2	450150577	X
415156447	11049171	26	F	1	1	X	514268401
415156450	11058506	26	M	1	0	X	514268710
415156451	11058506	26	F	1	1	X	514268479
415156452	11060506	26	M	1	0	X	514269445
415156453	11060506	26	F	1	1	X	514269240
415178703	11046061	23	F	1	0	X	514267710
415178704	11046603	36	M	1	1	X	514400400
415178707	11049685	23	F	1	0	X	514268093
415178708	11056494	36	M	1	1	X	514268492
415178709	11056494	23	F	1	0	X	514268271
415263226	11044288	10	M	1	2	450110701	X
415263227	11044288	31	F	1	0	X	514270454
415263236	11052402	33	M	1	1	X	514269042
415263239	11052540	31	F	1	0	X	514268752
415263243	11052541	31	F	1	0	X	514270861
415263244	11052541	33	M	1	1	X	514271105
415263247	11057269	31	F	1	0	X	514269054
415263249	11057269	1	M	1	2	X	X
415263250	11061818	10	M	1	2	450132458	X
415263252	11061818	33	M	1	1	X	514269431
415263254	11062155	10	M	1	2	450132458	X
415263257	11062155	1	M	1	2	X	X
415450492	11050543	67	F	1	0	X	X
415450493	11051711	67	F	1	0	X	X
415450495	11056050	67	F	1	0	X	X
415450499	11062127	67	F	1	0	X	X
415474405	11051173	71	M	1	0	X	514268065
415474408	11052779	68	F	1	1	X	514267010
415474409	11057944	71	M	1	0	X	514270535
415474413	11061257	71	M	1	0	X	514269445
415474414	11061257	68	F	1	1	X	514269174
415516707	11046090	12	F	1	2	450110701	X
415516709	11046090	37	M	1	0	X	514401703
415516710	11046090	14	F	1	2	450110701	X
415516711	11046090	36	F	1	1	X	514270908
415516714	11050258	37	M	1	0	X	514266271
415516715	11050258	14	F	1	2	450110845	X
415552124	11047967	69	M	1	0	X	X
415552125	11058213	69	M	1	0	X	X
415552126	11060097	69	M	1	0	X	X
415567270	11047212	82	M	1	0	X	X
415567271	11047212	80	F	1	1	X	X
415567273	11052997	80	F	1	1	X	X
415589634	11056979	50	F	1	1	X	514268707
415589636	11062150	50	F	1	1	X	514269256
415589637	11062150	56	M	1	0	X	514268808
415709570	11052361	29	M	1	0	X	514269526
415709572	11058737	29	M	1	0	X	514269345
415709573	11061530	29	M	1	0	X	514268522
415709574	11062148	29	M	1	0	X	514268779
415733292	11044805	55	M	1	0	X	X
415733293	11044805	46	F	1	1	X	X
415733296	11052324	55	M	1	0	X	X
415733298	11052324	8	F	1	5	450111632	X
415798073	11059044	66	M	1	0	X	514268762
415903927	11044324	48	F	1	0	X	514269681
415903928	11050278	63	M	1	1	X	X
415903930	11054687	63	M	1	1	X	X
415903933	11055340	48	F	1	0	X	514269358
415903936	11057372	63	M	1	1	X	X
415903938	11059413	63	M	1	1	X	X
415903942	11062228	63	M	1	1	X	X
415903943	11062228	48	F	1	0	X	514268771
416114252	11049109	65	F	1	0	X	X
416114256	11060223	65	F	1	0	X	X
416114257	11061084	65	F	1	0	X	X
416177971	11045514	44	M	1	0	X	514269638
416177972	11045514	42	F	1	1	X	X
416177973	11045514	7	M	1	2	450110701	X
416177978	11052064	14	M	1	2	450110845	X
416177980	11052064	42	F	1	1	X	X
416177981	11052064	7	M	1	2	450149079	X
416177983	11054135	44	M	1	0	X	514270809
416177984	11054135	42	F	1	1	X	X
416177985	11054135	7	M	1	2	450110701	X
416177987	11056328	44	M	1	0	X	514269305
416177989	11056328	7	M	1	2	450139177	X
416177990	11058182	14	M	1	2	450150577	X
416177991	11058182	44	M	1	0	X	514270465
416177995	11059918	44	M	1	0	X	514270705
416177996	11059918	42	F	1	1	X	X
416177997	11059918	7	M	1	2	450150578	X
416282219	11050308	25	M	1	0	X	X
416282220	11055296	25	M	1	0	X	X
416404412	11045775	45	F	1	0	X	514269768
416404414	11046028	45	F	1	0	X	514269695
416404415	11046796	45	F	1	0	X	514269741
416404416	11049275	45	F	1	0	X	514268393
416404417	11049310	45	F	1	0	X	514268289
416404418	11049420	45	F	1	0	X	511906389
416404421	11058215	45	F	1	0	X	514269238
416575507	11055968	41	F	1	0	X	514267552
416575508	11055968	5	M	1	2	450139177	X
416579025	11045209	63	F	1	0	X	X
416671944	11059212	50	F	1	1	X	514269445
416813877	11052501	47	M	1	0	X	514270539
416974158	11045774	68	F	1	0	X	514270205
416974162	11061120	68	F	1	0	X	509564479
416977365	11045187	65	F	1	1	X	X
416977367	11055321	65	F	1	1	X	X
416977368	11055321	65	M	1	0	X	514268642
416977372	11060750	65	M	1	0	X	513936368
416977373	11061164	65	F	1	1	X	X
416977374	11061164	65	M	1	0	X	514269231
416977375	11061178	65	F	1	1	X	X
416977376	11061178	65	M	1	0	X	514270404
417027477	11044793	79	F	1	0	X	X
417030452	11045757	68	F	1	0	X	X
417030453	11050085	67	M	1	3	X	X
417030455	11050437	67	M	1	3	X	X
417030456	11050437	68	F	1	0	X	X
417030459	11057981	67	M	1	3	X	X
417030460	11057981	68	F	1	0	X	X
417121391	11050413	69	M	1	0	X	X
417121392	11051127	69	M	1	0	X	X
417121393	11060480	69	M	1	0	X	X
417160055	11048768	67	M	1	0	X	X
417160056	11049134	67	M	1	0	X	X
417160057	11052683	67	M	1	0	X	X
417160058	11054450	67	M	1	0	X	X
417168452	11047179	54	F	1	1	X	514270410
417168453	11047179	21	M	1	2	X	514270908
417168454	11047179	19	F	1	2	X	X
417168455	11047179	55	M	1	0	X	514267643
417168456	11049462	54	F	1	1	X	514267643
417168457	11049462	21	M	1	2	X	514268115
417168458	11049462	19	F	1	2	X	X
417168460	11051913	54	F	1	1	X	514268093
417168463	11051913	55	M	1	0	X	514268289
417168466	11052388	19	F	1	2	X	X
417168467	11052388	55	M	1	0	X	514268807
417168468	11058360	54	F	1	1	X	514270862
417168469	11058360	21	M	1	2	X	514269116
417168472	11061462	54	F	1	1	X	514269445
417168473	11061462	21	M	1	2	X	514268721
417168474	11061462	19	F	1	2	X	X
417168475	11061462	55	M	1	0	X	514269445
417198511	11048055	11	M	1	2	450111632	X
417198515	11055265	37	F	1	1	X	514267658
417198516	11055265	11	M	1	2	450150578	X
417198517	11055265	12	F	1	2	450150578	X
417198518	11055265	8	F	1	2	450139177	X
417198519	11055265	45	M	1	0	X	514269124
417198520	11057978	37	F	1	1	X	514271521
417198523	11057978	8	F	1	2	450108468	X
417198529	11058115	45	M	1	0	X	514270068
417298075	11052421	94	F	1	0	X	X
417375079	11052466	70	M	1	0	X	X
417397363	11048598	71	M	1	0	X	X
417397365	11059816	71	M	1	0	X	X
417513256	11047582	28	M	1	0	X	514268309
417513259	11051636	4	M	1	2	450120306	X
417513260	11051636	28	M	1	0	X	514268090
417513261	11051636	5	M	1	2	450120306	X
417513264	11058657	28	M	1	0	X	514268522
417513266	11058657	26	F	1	10	X	514270454
417513268	11060639	28	M	1	0	X	514268711
417513270	11060639	26	F	1	10	X	514269450
417517987	11055034	51	F	1	0	X	513540421
417517988	11055299	51	F	1	0	X	514267682
417517989	11055602	51	F	1	0	X	514269445
417587088	11049646	21	F	1	0	X	513920617
417587089	11052957	21	F	1	0	X	514270616
417587090	11061959	21	F	1	0	X	514268807
417628662	11047100	34	M	1	2	X	X
417628664	11056989	34	M	1	2	X	X
417628665	11058908	62	F	1	0	X	X
417628668	11060557	34	M	1	2	X	X
417628669	11061466	62	F	1	0	X	X
417628670	11061466	34	M	1	2	X	X
417646892	11047492	48	F	1	1	X	X
417646893	11047492	11	F	1	2	450129160	X
417646894	11047492	16	F	1	2	450110845	X
417646896	11054476	48	F	1	1	X	X
417836279	11047868	78	M	1	0	X	X
417836280	11050526	74	F	1	1	X	X
417836281	11050526	78	M	1	0	X	X
417836282	11056508	74	F	1	1	X	X
417836283	11056508	78	M	1	0	X	X
418012927	11057784	70	M	1	0	X	X
418045700	11047189	47	M	1	0	X	514268671
418045703	11050145	47	M	1	0	X	514267791
418045705	11052601	47	M	1	0	X	514271168
418045707	11053906	47	M	1	0	X	514268238
418045708	11056522	47	M	1	0	X	514268105
418045709	11057364	47	M	1	0	X	514268680
418045710	11058049	47	M	1	0	X	514268769
418045711	11058515	47	M	1	0	X	514268741
418045713	11058840	47	M	1	0	X	514269445
418045715	11061407	47	M	1	0	X	514269428
418045716	11062362	47	M	1	0	X	514269360
418157546	11062294	53	F	1	1	X	514268808
418170508	11044727	52	F	1	9	X	514270207
418170511	11044727	54	M	1	0	X	514269782
418170513	11045487	0	M	1	5	X	X
418170514	11045487	22	F	1	2	X	514271067
418170516	11052365	52	F	1	9	X	514270918
418170520	11055275	52	F	1	9	X	514268626
418170521	11055275	0	M	1	5	X	X
418170522	11055275	22	F	1	2	X	514269156
418170523	11055275	54	M	1	0	X	514266580
418170524	11058014	52	F	1	9	X	514270158
418170526	11058014	22	F	1	2	X	514268705
418170527	11058014	54	M	1	0	X	514268707
418170528	11059367	52	F	1	9	X	514268807
418170529	11059367	0	M	1	5	X	X
418170530	11059367	22	F	1	2	X	514269409
418170532	11059677	52	F	1	9	X	513931510
418170533	11059677	0	M	1	5	X	X
418170534	11059677	22	F	1	2	X	514268271
418187111	11056550	62	F	1	0	X	514269411
418197936	11045720	31	F	1	1	X	514269697
418197937	11045720	37	M	1	0	X	514269695
418197941	11053350	37	M	1	0	X	514266648
418197943	11053637	15	M	1	2	450132231	X
418197944	11053637	31	F	1	1	X	514269603
418197945	11053637	37	M	1	0	X	514269960
418197946	11053637	13	M	1	2	450110701	X
418197949	11058517	37	M	1	0	X	514268642
418197950	11058517	13	M	1	2	450150578	X
418236222	11048393	42	M	1	2	X	514269807
