sp_id	sp_gq_id	age	sex
942537207	450021810	17	M
942537208	450021810	17	M
942537209	450021810	17	M
942537210	450021810	28	M
942537211	450021810	44	M
942537212	450021810	31	M
942537213	450021810	38	M
942537214	450021810	29	M
942537165	450021810	17	M
942537216	450021810	36	M
942537162	450021810	16	M
942537161	450021810	16	M
942537160	450021810	17	M
942537159	450021810	17	M
942537158	450021810	17	M
942537157	450021810	15	M
942537156	450021810	17	M
942537155	450021810	17	M
942537154	450021810	17	M
942537153	450021810	17	M
942537164	450021810	17	M
942537218	450021811	16	F
942537219	450021811	16	F
942537220	450021811	17	F
942537221	450021811	14	F
942537222	450021811	16	F
942537223	450021811	17	F
942537224	450021811	17	F
942537225	450021811	17	F
942537226	450021811	16	F
942537234	450021811	49	F
942537217	450021811	15	F
942537227	450021811	17	F
942537228	450021811	16	F
942537229	450021811	17	F
942537230	450021811	13	F
942537231	450021811	17	F
942537232	450021811	17	F
942537233	450021811	14	F
938295752	450004558	22	M
938295754	450004558	23	M
938295755	450004558	19	M
938295756	450004558	18	M
938295757	450004558	19	F
938295758	450004558	18	F
938295759	450004558	22	F
938295760	450004558	19	F
938295761	450004558	18	F
938295762	450004558	55	F
938295751	450004558	22	M
938295753	450004558	19	M
938293198	450004554	19	M
938293199	450004554	18	M
938293200	450004554	19	M
938293201	450004554	19	M
938293202	450004554	19	M
938293203	450004554	18	M
938293204	450004554	23	M
938293205	450004554	18	M
938293206	450004554	22	M
938293207	450004554	20	M
938293208	450004554	18	M
938293209	450004554	19	M
938293210	450004554	19	M
938293211	450004554	21	M
938293212	450004554	18	M
938293213	450004554	23	M
938293214	450004554	24	M
938293215	450004554	23	M
938293216	450004554	20	F
938293217	450004554	19	F
938293218	450004554	19	F
938293219	450004554	19	F
938293220	450004554	18	F
938293221	450004554	18	F
938293222	450004554	18	F
938293223	450004554	18	F
938293224	450004554	23	F
938293225	450004554	22	F
938293226	450004554	19	F
938293227	450004554	19	F
938293228	450004554	19	F
938293229	450004554	18	F
938293230	450004554	19	F
938293231	450004554	22	F
938293232	450004554	20	F
938293233	450004554	22	F
938293234	450004554	24	F
938293235	450004554	19	F
938293236	450004554	19	F
938293238	450004554	18	F
938293237	450004554	19	F
938293239	450004554	18	F
938293240	450004554	23	F
938293241	450004554	19	F
938293242	450004554	20	F
938293243	450004554	18	F
938293244	450004554	21	F
938293245	450004554	18	F
938293246	450004554	22	F
938293177	450004554	24	M
938293178	450004554	18	M
938293179	450004554	21	M
938293180	450004554	18	M
938293181	450004554	20	M
938293182	450004554	18	M
938293183	450004554	20	M
938293184	450004554	20	M
938293185	450004554	20	M
938293186	450004554	18	M
938293187	450004554	23	M
938293188	450004554	22	M
938293189	450004554	19	M
938293190	450004554	19	M
938293191	450004554	19	M
938293192	450004554	19	M
938293193	450004554	22	M
938293194	450004554	19	M
938293195	450004554	19	M
938293196	450004554	23	M
938293197	450004554	18	M
940514184	450030394	84	M
940514186	450030394	83	M
940514187	450030394	80	M
940514188	450030394	79	M
940514189	450030394	79	M
940319132	450030394	63	M
940319133	450030394	62	M
940319134	450030394	37	M
940319135	450030394	32	M
940319136	450030394	56	M
940319137	450030394	60	M
940319138	450030394	61	M
940514190	450030394	77	M
939612284	450030394	89	F
939612283	450030394	80	F
939612282	450030394	83	F
939612281	450030394	67	F
939612280	450030394	96	F
939612279	450030394	80	F
939612278	450030394	93	F
939612277	450030394	92	F
939612276	450030394	89	F
939612275	450030394	80	F
939612274	450030394	86	F
939612273	450030394	82	F
939612272	450030394	94	F
939612271	450030394	94	F
939612270	450030394	88	F
939612269	450030394	70	F
939612268	450030394	87	F
939612267	450030394	85	F
939612266	450030394	79	F
939612265	450030394	86	F
939612264	450030394	85	F
939612263	450030394	89	F
939612262	450030394	88	F
939612261	450030394	100	F
939612260	450030394	80	F
939612259	450030394	77	F
939612258	450030394	88	F
939612257	450030394	71	F
939612256	450030394	80	F
939612255	450030394	69	F
939612254	450030394	95	F
939612253	450030394	89	F
939612252	450030394	84	F
939612251	450030394	88	F
939612250	450030394	82	F
939612249	450030394	78	F
939612248	450030394	88	F
939612247	450030394	77	F
939612246	450030394	83	F
939612245	450030394	76	F
939612244	450030394	90	F
939612243	450030394	94	F
939612242	450030394	102	F
939612241	450030394	84	F
939612240	450030394	85	F
940319123	450030394	36	M
940319124	450030394	50	M
940319125	450030394	54	M
940514191	450030394	89	M
940514192	450030394	87	M
939376179	450030394	55	F
939376178	450030394	57	F
939376177	450030394	39	F
939376176	450030394	61	F
939376175	450030394	55	F
939376174	450030394	48	F
939376173	450030394	25	F
939376172	450030394	38	F
939376171	450030394	52	F
939376170	450030394	55	F
939376169	450030394	62	F
939376168	450030394	26	F
939376167	450030394	48	F
939376166	450030394	62	F
940514193	450030394	94	M
940514194	450030394	90	M
940514195	450030394	91	M
940514196	450030394	67	M
940514197	450030394	81	M
940514198	450030394	69	M
940514199	450030394	78	M
940514200	450030394	80	M
940514201	450030394	91	M
940514202	450030394	73	M
940514203	450030394	74	M
940514204	450030394	79	M
940514205	450030394	71	M
940319126	450030394	48	M
940319127	450030394	63	M
940319128	450030394	64	M
940319129	450030394	50	M
940319130	450030394	38	M
940319131	450030394	60	M
940514183	450030394	78	M
940514185	450030394	86	M
939331828	450040298	42	F
940000766	450040298	83	F
940000765	450040298	89	F
940000764	450040298	85	F
940000763	450040298	74	F
940000762	450040298	92	F
940000761	450040298	95	F
940000760	450040298	79	F
940000759	450040298	88	F
940000758	450040298	90	F
940000757	450040298	88	F
940000756	450040298	98	F
940000755	450040298	82	F
940000754	450040298	73	F
940000753	450040298	89	F
940000752	450040298	89	F
940000751	450040298	69	F
940000750	450040298	91	F
940000749	450040298	88	F
940000748	450040298	86	F
940000747	450040298	86	F
940000746	450040298	83	F
940000745	450040298	86	F
940000744	450040298	85	F
940000743	450040298	90	F
940000742	450040298	80	F
940373688	450040298	62	M
940373689	450040298	64	M
940373690	450040298	59	M
940373691	450040298	59	M
940373692	450040298	56	M
940373693	450040298	47	M
940373694	450040298	26	M
939331830	450040298	62	F
939331829	450040298	38	F
940000767	450040298	97	F
939331827	450040298	51	F
939331826	450040298	57	F
939331825	450040298	43	F
939331824	450040298	57	F
939331823	450040298	45	F
939331822	450040298	51	F
939331821	450040298	30	F
939331820	450040298	55	F
939330421	450040298	51	F
939330420	450040298	28	F
940373695	450040298	51	M
940373696	450040298	63	M
940373697	450040298	51	M
940373698	450040298	48	M
940373699	450040298	48	M
940373700	450040298	53	M
940373701	450040298	56	M
940373702	450040298	34	M
940666141	450040298	82	M
940666142	450040298	80	M
940666143	450040298	88	M
940666140	450040298	65	M
940666139	450040298	83	M
940666138	450040298	67	M
940666137	450040298	86	M
940666136	450040298	75	M
940666135	450040298	76	M
940666134	450040298	87	M
940666133	450040298	84	M
940666132	450040298	82	M
940666131	450040298	96	M
940666130	450040298	75	M
940666129	450040298	88	M
940666128	450040298	77	M
940666127	450040298	88	M
940666126	450040298	89	M
940666144	450040298	73	M
940666145	450040298	79	M
940666146	450040298	79	M
940666147	450040298	95	M
940666148	450040298	82	M
940000785	450040298	87	F
940000784	450040298	79	F
940000783	450040298	81	F
940000782	450040298	68	F
940000781	450040298	79	F
940000780	450040298	79	F
940000779	450040298	101	F
940000778	450040298	74	F
940000777	450040298	88	F
940000776	450040298	77	F
940000775	450040298	75	F
940000774	450040298	85	F
940000773	450040298	89	F
940000772	450040298	95	F
940000771	450040298	85	F
940000770	450040298	82	F
940000769	450040298	95	F
940000768	450040298	89	F
942535224	450021813	16	M
942535222	450021813	17	M
942535223	450021813	17	M
942535227	450021814	17	F
942535228	450021814	17	F
942535229	450021814	16	F
942535238	450021814	16	F
942535239	450021814	47	F
942535231	450021814	17	F
942535232	450021814	17	F
942535233	450021814	16	F
942535234	450021814	17	F
942535235	450021814	16	F
942535236	450021814	15	F
942535237	450021814	17	F
942535230	450021814	16	F
942535225	450021814	17	F
942535226	450021814	17	F
938300460	450004571	19	M
938300461	450004571	22	M
938300462	450004571	19	M
938300463	450004571	19	M
938300464	450004571	21	M
938300465	450004571	21	M
938300466	450004571	21	M
938300467	450004571	18	M
938300479	450004571	19	M
938300468	450004571	19	M
938300469	450004571	23	M
938300470	450004571	21	M
938300478	450004571	21	M
938300471	450004571	18	M
938300472	450004571	21	M
938300473	450004571	20	M
938300474	450004571	19	M
938300475	450004571	24	M
938300477	450004571	24	M
938300476	450004571	24	M
938300455	450004571	18	M
938300456	450004571	19	M
938300457	450004571	19	M
938300458	450004571	18	M
938300459	450004571	25	M
939612110	450030400	78	F
939612109	450030400	71	F
939612111	450030400	66	F
939612112	450030400	104	F
939612113	450030400	94	F
939612114	450030400	74	F
939612115	450030400	78	F
939612116	450030400	85	F
939612117	450030400	65	F
939612118	450030400	94	F
939612119	450030400	82	F
939612120	450030400	83	F
940514146	450030400	75	M
940514145	450030400	71	M
940514144	450030400	89	M
940514143	450030400	89	M
940514142	450030400	72	M
940514141	450030400	65	M
940514140	450030400	93	M
940514139	450030400	70	M
940514138	450030400	84	M
940319111	450030400	58	M
940514136	450030400	81	M
940514137	450030400	69	M
939612089	450030400	78	F
939612090	450030400	79	F
939612091	450030400	76	F
939612092	450030400	93	F
939612093	450030400	87	F
939612094	450030400	86	F
939612095	450030400	79	F
939612096	450030400	90	F
939612097	450030400	83	F
939612098	450030400	79	F
939612099	450030400	86	F
939612100	450030400	89	F
939612101	450030400	90	F
939612102	450030400	79	F
939612103	450030400	87	F
939612104	450030400	76	F
939612105	450030400	91	F
939612106	450030400	92	F
939612107	450030400	88	F
939612108	450030400	97	F
939910417	450037904	90	F
939910419	450037904	81	F
939910420	450037904	93	F
939910421	450037904	86	F
939910422	450037904	86	F
939910423	450037904	82	F
939910424	450037904	77	F
939910425	450037904	80	F
940360883	450037904	38	M
940630850	450037904	86	M
940630851	450037904	84	M
940630852	450037904	77	M
940630853	450037904	75	M
940630854	450037904	67	M
940630855	450037904	83	M
940630856	450037904	90	M
940630857	450037904	79	M
940630858	450037904	66	M
940630859	450037904	83	M
940630860	450037904	83	M
939910394	450037904	80	F
939910395	450037904	85	F
939910396	450037904	86	F
939910397	450037904	83	F
939910398	450037904	90	F
939910399	450037904	78	F
939910400	450037904	84	F
939910401	450037904	66	F
939910402	450037904	91	F
939910403	450037904	77	F
939910404	450037904	79	F
939910405	450037904	94	F
939910406	450037904	77	F
939910407	450037904	90	F
939910408	450037904	85	F
939910409	450037904	77	F
939910410	450037904	87	F
939910411	450037904	89	F
939910412	450037904	87	F
939910413	450037904	90	F
939910414	450037904	96	F
939910415	450037904	82	F
939910416	450037904	99	F
939910418	450037904	89	F
940682480	450041318	89	M
940682481	450041318	71	M
940682482	450041318	84	M
940682483	450041318	79	M
940682484	450041318	96	M
940682485	450041318	67	M
940682486	450041318	81	M
940042843	450041318	75	F
940042842	450041318	88	F
940042861	450041318	83	F
940042860	450041318	78	F
940042859	450041318	85	F
940042858	450041318	87	F
940042857	450041318	87	F
940042856	450041318	75	F
940042862	450041318	94	F
940042863	450041318	89	F
940042844	450041318	85	F
940042845	450041318	88	F
940042846	450041318	89	F
940042847	450041318	88	F
940042848	450041318	96	F
940042849	450041318	76	F
940042850	450041318	75	F
940042851	450041318	67	F
940042852	450041318	80	F
940042853	450041318	78	F
940042854	450041318	90	F
940042855	450041318	88	F
940042864	450041318	71	F
940042865	450041318	82	F
940042866	450041318	82	F
940042867	450041318	97	F
940042868	450041318	92	F
940042869	450041318	82	F
940042870	450041318	105	F
940042871	450041318	88	F
940682478	450041318	77	M
940682479	450041318	75	M
942536880	450008430	45	M
942535311	450008430	17	M
942535312	450008430	54	M
942535313	450008430	39	M
942535314	450008430	29	M
942535315	450008430	33	M
942535316	450008430	35	M
942535317	450008430	34	M
942535318	450008430	26	M
942535319	450008430	50	M
942535320	450008430	32	M
942535321	450008430	46	M
942535322	450008430	42	M
942535323	450008430	49	M
942535324	450008430	41	M
942535325	450008430	23	M
942535326	450008430	32	M
942535327	450008430	32	M
942535328	450008430	45	M
942535329	450008430	46	M
942535330	450008430	30	M
942535331	450008430	42	M
942535332	450008430	40	M
942535333	450008430	23	M
942535334	450008430	30	M
942535335	450008430	33	M
942535336	450008430	50	M
942535337	450008430	23	M
942535338	450008430	26	M
942535339	450008430	31	M
942535340	450008430	22	M
942535341	450008430	52	M
942535342	450008430	22	M
942535343	450008430	41	M
942535344	450008430	25	M
942535345	450008430	31	M
942535346	450008430	28	M
942535347	450008430	43	M
942535348	450008430	39	M
942535349	450008430	40	M
942535350	450008430	48	M
942535351	450008430	38	M
942535352	450008430	28	M
942535353	450008430	41	M
942535354	450008430	51	M
942535355	450008430	41	M
942535356	450008430	47	M
942535357	450008430	33	M
942535358	450008430	26	M
942535359	450008430	30	M
942535360	450008430	47	M
942535361	450008430	23	M
942535362	450008430	55	M
942535363	450008430	59	M
942535364	450008430	23	M
942535365	450008430	37	M
942535366	450008430	59	M
942535367	450008430	43	M
942535368	450008430	54	M
942535369	450008430	26	M
942535370	450008430	29	M
942535371	450008430	31	M
942535372	450008430	47	M
942535373	450008430	19	M
942535374	450008430	22	M
942535375	450008430	26	M
942535376	450008430	39	M
942535377	450008430	46	M
942535378	450008430	36	M
942535379	450008430	34	M
942535380	450008430	51	M
942535381	450008430	42	M
942535382	450008430	23	M
942535383	450008430	46	M
942535384	450008430	31	M
942535385	450008430	30	M
942535386	450008430	36	M
942535387	450008430	24	M
942535388	450008430	57	M
942535389	450008430	21	M
942535390	450008430	33	M
942535391	450008430	37	M
942535392	450008430	21	M
942535393	450008430	42	M
942535394	450008430	31	M
942535395	450008430	44	M
942535396	450008430	47	M
942535397	450008430	44	M
942535398	450008430	29	M
942535399	450008430	19	M
942535400	450008430	20	M
942535401	450008430	35	M
942535402	450008430	42	M
942535403	450008430	39	M
942535404	450008430	25	M
942535405	450008430	26	M
942535406	450008430	32	M
942535407	450008430	41	M
942535408	450008430	34	M
942535409	450008430	36	M
942535410	450008430	64	M
942535411	450008430	47	M
942535412	450008430	37	M
942535413	450008430	51	M
942535414	450008430	53	M
942535415	450008430	48	M
942535416	450008430	32	M
942535417	450008430	29	M
942535418	450008430	47	M
942535419	450008430	31	M
942535420	450008430	45	M
942535421	450008430	54	M
942535422	450008430	38	M
942535423	450008430	54	M
942535424	450008430	50	M
942535425	450008430	30	M
942535426	450008430	36	M
942535427	450008430	25	M
942535428	450008430	27	M
942535429	450008430	22	M
942535430	450008430	37	M
942535431	450008430	37	M
942535432	450008430	20	M
942535433	450008430	45	M
942535434	450008430	43	M
942535435	450008430	39	M
942535436	450008430	49	M
942535437	450008430	30	M
942535438	450008430	34	M
942535439	450008430	35	M
942535440	450008430	26	M
942535441	450008430	49	M
942535442	450008430	40	M
942535443	450008430	50	M
942535444	450008430	20	M
942535445	450008430	22	M
942535446	450008430	32	M
942535447	450008430	42	M
942535448	450008430	46	M
942535449	450008430	51	M
942535450	450008430	34	M
942535451	450008430	36	M
942535452	450008430	24	M
942535453	450008430	47	M
942535454	450008430	31	M
942535455	450008430	39	M
942535456	450008430	18	M
942535457	450008430	39	M
942535458	450008430	54	M
942535459	450008430	40	M
